"","CrudeID","Name","Title1","Title2","Country","State","Region","SulfurType","Owner","ShareOwned","SampleID","AssayYear","AssayDate","AssayQuality","Reference","Production","C2_Vol","C3_Vol","IC4_Vol","NC4_Vol","IC5_Vol","NC5_Vol","CP_Vol","C2_Wt","C3_Wt","IC4_Wt","NC4_Wt","IC5_Wt","NC5_Wt","CP_Wt","Fahr_or_Cel","LE_or_GC","YieldCurveUnits","Cal2Ver","Comments","CRUFileSource","ProjectName","RunDate","SmoothDataConf","AssayLibrary","PTI_CIMSGradeID","CrudeType","ChemicalClass","Laboratory","LabSourceRef","LoadPort","LPCode","UserDefRegion","intCrudeID","AssayFile","CRUPath","ReferenceCode","EquityOwnership","TradedCrudeName","YearAddedToLibrary","SulfurCategory","SteelCorrosivity"
"1869","PCRVR396","Peace River P/L @Edmonton (CCQA)",NA,NA,"Canada","Alberta","North America","Low",NA,NA,NA,2011,"3/3/2011",NA,"CM",NA,0.049984,0.489326,0.668563,2.104809,1.353181,1.8865,0.170049,0.021541,0.3004,0.45522,1.487361,1.022165,1.439851,0.154318,"C","Y","W","HCSM 5.93","Peace River is a light, low sulfur crude oil (39.6 deg API and 0.45 wt
percent sulfur) that is produced from conventional fields located
northwest of Edmonton, Alberta, Canada. Almost all of the output is
gathered in the Pembina Peace Pipeline system and blended into the
Mixed Sweet Blend, a benchmark crude also referred to as Edmonton Par
Crude, and some is refined locally in Edmonton.
*** The GC Analysis Covers  24.9 LV%  of crude up to a TBP of   136.2  deg. C.
","CVX","CUT SET 1","11/06/18",NA,"CVX","PEACERIVER","Extra Light","Paraffinic","CQI",NA,NA,NA,"Alberta","PCRVR396","PCRVR396.cru","C:\USERS\00053867\DESKTOP\DATA ANALYTICS-CRUDE\CHEVRON -BASE\PCRVR396.CRU","PCRVR396",FALSE,"Peace River (MPR)",2011,"Sour",NA
"1870","PCRVR210","Peace Rvr Bitumen+Cds'87",NA,NA,"Canada","Alberta","North America","High",NA,NA,NA,1987,"1987","Good",NA,NA,0.00756,0.10332,0.12852,0.7938,1.75392,2.3184,0.23688,0.002904,0.056533,0.077996,0.499959,1.18085,1.577135,0.191599,"C","Y","W","HCSM 5.93","1987 PEACE RIVER BITUMEN/ INTERPROVINCIAL PIPELINE CONDENSATE
  BLEND-- ABOUT A 65/35 % MIX.
THE BITUMEN ITSELF IS 8.3 API, 5.8 WT% S, 180 PPM V, 70 PPM NI,
  4100 PPM N2, 10.2 WT% H2, 82.0% C, 4.9 MG KOH/G ACID, 50 F
  POUR, 11 WT% ASPHALTENES, 13 WT% RAMS CARBON, 105 CSTS AT
  212 F.
THE BLEND IS 21 API CONTAINS 4.25 WT% S, 1000 PPM MERCAPTAN S,
  HAS 1.1 MG KOH/G ACID, 3200 PPM N2, 11.3 WT% H2, 11.4 K.
  ANILINE PT DOES NOT INCREASE WITH TEMPERATURE IN VGO. NAPH-
  THALENES IN 300-500 F ARE 1.23 VOL%. WAX IN 650-830/830-1050 F
  IS 0.8/<0.1 WT%
1987 SAMPLE FROM IRVING REFINING WAS 25.9 API, 2.9 WT% S, 16.5
  CSTS @ 104 F, -55 F POUR, 1.1 MG KOH/G ACID, 250 PPM MERCAP-
  TAN SULFUR.
*** The GC Analysis Covers  25.2 LV%  of crude up to a TBP of   148.9  deg. C.
","CVX","CUT SET 1","11/06/18","Excellent","CVX","PEACERIVER","Heavy","Naphthenic",NA,NA,NA,NA,NA,"PCRVR210","PCRVR210.cru","C:\USERS\00053867\DESKTOP\DATA ANALYTICS-CRUDE\CHEVRON -BASE\PCRVR210.CRU","PCRVR219-C",FALSE,"Peace River Bitumen/Interprovinc",1996,"Sour",NA
"1871","PCRVR395","Peace Rvr P/L 1977",NA,NA,"Canada","Alberta","North America","Low",NA,NA,NA,1977,"1977","Poor",NA,NA,0.01728,0.30816,0.38304,1.4112,1.21248,1.67616,0.16992,0.007443,0.18907,0.260657,0.99664,0.915347,1.278563,0.154111,"C","Y","W","HCSM 5.93","1977 SAMPLE AND CRC ANALYSIS.
   1982 SAMPLE WAS 40.3 API, 0.26 WT% S, POUR OF 10F, &
   YIELDS AS FOLLOWS: 300F AT 27.9 LV% DISTILLED, 400 AT 41.7%,
   500 AT 55.2%, 650 AT 69.7%, 825 AT 83.5%, 1000F AT 92.2VOL%,
   1000F+ IS 7.8 VOL%.
1985 STARSUPPLY DATA ON 1983 SAMPLE: 39.6 API, 30F POUR,
   0.42 WT% S. 1050F+: 6.2 VOL%, 11.6 API, 1.5 WT% S,
   3600 PPM N2, 115 F POUR, 300 PEN AT 25 C.
*** The GC Analysis Covers  28.8 LV%  of crude up to a TBP of   151.3  deg. C.
","CVX","CUT SET 1","11/06/18","Excellent","CVX","PEACERIVER","Extra Light","Intermediate",NA,NA,NA,NA,NA,"PCRVR395","PCRVR395.cru","C:\USERS\00053867\DESKTOP\DATA ANALYTICS-CRUDE\CHEVRON -BASE\PCRVR395.CRU","PCRVR395-L",FALSE,"Peace River P/L",1996,"Sour",NA
"1872","PEDER200","Pedernales  (Citgo)'99",NA,NA,"Venezuela","East","Latin America","High",NA,NA,NA,1999,"1999","Poor",NA,NA,0,0.044377,0.098325,0.678703,0.46465,0.634326,0.047858,0,0.024122,0.059279,0.424665,0.31078,0.428683,0.038456,"C","Y","W","HCSM 5.93","PDVSA REPORT. MARCH 1999 SAMPLE.
CRUDE IS 2.79wt% SULFUR, 0.70 mgKOH/g ACID,
5300 ppm N, -25F POUR, 190 ppm V, 86 ppm Ni
*** The GC Analysis Covers   8.7 LV%  of crude up to a TBP of   134.1  deg. C.
","CVX","CUT SET 1","11/06/18","Excellent","CVX","PEDERNALES","Heavy","Intermediate",NA,NA,NA,NA,NA,"PEDER200","PEDER200.cru","C:\USERS\00053867\DESKTOP\DATA ANALYTICS-CRUDE\CHEVRON -BASE\PEDER200.CRU","PEDER200-C",FALSE,"Pedernales",2001,"Sweet",NA
"1873","PLICN100","Pelican Bitumen (AGAT) '14",NA,NA,"Canada",NA,"North America","High",NA,NA,NA,2014,"1/30/2014",NA,"Gibson Energy Marketing, LLC",NA,0.002633,0.008521,0.005374,0.001271,0.00335,0.003772,0.00092,0.000939,0.004326,0.003027,0.000743,0.002093,0.002381,0.000691,"C","Y","W","HCSM 5.93","Pelican Lake is a large, shallow crude oil pool in located in Northern
Alberta Canada and is estimated to contain 4.1 billion barrels of
original oil in place and about 363 million barrels is recoverable. In
2011, production averaged 38,000 b/d. CNRL, the operator, is converting
parts of the field from water flooding to polymer flooding which will
increase production to 80,000 b/d by 2015. Pelican Lake Bitumen is
viscous (43,700 cSt at 20 degrees C and low gravity (10 degrees API)
with a high sulfur concentration (5 wt percent). It is also expected to
produce a high atmospheric residuum yield (89.2 vol percent).
*** The GC Analysis Covers    .2 LV%  of crude up to a TBP of   130.4  deg. C.
","CVX","CUT SET 1","11/06/18",NA,"CVX","PELICANLK","Heavy","Naphthenic","AGAT",NA,NA,NA,"Canada","PLICN100","PLICN100.cru","C:\USERS\00053867\DESKTOP\DATA ANALYTICS-CRUDE\CHEVRON -BASE\PLICN100.CRU","PLICN100",FALSE,"Pelican Lake",2014,"Sour",NA
"1874","PMBNA397","Pembina (CCQA) '11",NA,NA,"Canada","Alberta","North America","Low",NA,NA,NA,2011,"3/3/2011",NA,"Crudemonitor",NA,0.050015,0.459883,0.699483,3.286612,1.586076,1.894225,0.184254,0.021567,0.282489,0.476551,2.323838,1.198789,1.446591,0.167307,"C","Y","W","HCSM 5.93","Pembina crude oil is produced from conventional oil fields located to
the west of Edmonton, Alberta. The oil is gathered and transported
through the Pembina Drayton Valley pipeline system to Edmonton where it
is blended into the MSW blend or refined locally in Edmonton. The
Pembina Drayton Valley pipeline system was built in 1954. In June we
issued an updated Pembina assay that was based on a 2007 Core Labs
assay and more current whole crude properties of the Pembina grade as
reported in Crude Monitor.
*** The GC Analysis Covers  26.0 LV%  of crude up to a TBP of   135.8  deg. C.
","CVX","CUT SET 1","11/06/18",NA,"CVX","PEMBINA","Extra Light","Paraffinic","CQI",NA,NA,NA,"Alberta","PMBNA397","PMBNA397.cru","C:\USERS\00053867\DESKTOP\DATA ANALYTICS-CRUDE\CHEVRON -BASE\PMBNA397.CRU","PMBNA397",TRUE,"Pembina (P)",2011,"Sour",NA
"1875","PMBNA389","Pembina P/L (Alberta)'83",NA,NA,"Canada","Alberta","North America","Low",NA,NA,NA,1983,"1983","Poor",NA,NA,0.11,1.0425,0.5525,1.9775,1.425,1.9175,0.235,0.047211,0.637377,0.374655,1.391682,1.072012,1.457523,0.212389,"C","Y","W","HCSM 5.93","1983 DATA BY ALBERTA PETROLEUM MARKETING COMMISSION.
   BLENDED BACK API GRAVITY WAS 40.5. DATA WERE SUPPLEMENTED
   AND ADJUSTED BY 1982 DATA BY GULF CANADA ON 39.3 API SAMPLE.
DATA ARE STILL INCOMPLETE.
WHOLE CRUDE QUALITIES: 700 PPM N2 (BLENDED BACK N2 WAS 800 PPM),
   25 PPM H2S, 3.3 WT% WAX, <0.05 MG KOH/G ACID.
DATA ON ST-300 F ESTIMATED FOR C7+ FROM 1979 CRC DATA.
VGO (750-900 F) CONTAINS 13 WT% WAX. VI OF DEWAXED OIL IS 71
   WITH 10 F POUR.
7/86: ADDED CORRELATION DETERMINED MCRT & C7 ASPHALTENES DATA.
APMC OBSERVED:
OLEFINS IN DISTILLATES: 0.6/0.9/1.7/3.1 VOL% IN
    C5-250/250-375/375-530/530-650 F CUTS.
SAYBOLT COLOR/COLOR STABILITY: 19/14 IN C5-250 F, 11/4 IN
   250-375 F CUT.
COPPER STRIP TEST: 10/9 IN C5-250/250-375 F CUTS.
*** The GC Analysis Covers  25.0 LV%  of crude up to a TBP of   148.9  deg. C.
","CVX","CUT SET 1","11/06/18","Excellent","CVX","PEMBINA","Extra Light","Paraffinic",NA,NA,NA,NA,NA,"PMBNA389","PMBNA389.cru","C:\USERS\00053867\DESKTOP\DATA ANALYTICS-CRUDE\CHEVRON -BASE\PMBNA389.CRU","PMBNA389-R",TRUE,"Pembina P/L",1996,"Sour",NA
"1876","PEMB385S","Pembina P/L (Coqg) '03",NA,NA,"Canada","Alberta","North America","Low",NA,NA,NA,2003,"2003","Sca",NA,NA,0.009408,0.39984,0.29988,1.249794,1.136898,1.68315,0.16317,0.004028,0.243885,0.202874,0.877488,0.853268,1.276387,0.147124,"C","Y","W","HCSM 5.93","JUNE 2003. Update based on COQG summaries. Qualities used
are average on whole crude only of recent data.
These data show 37.4-39.6 API, 0.34-0.44 WT% SULFUR,
2.7-3.8 PPM NI, 3.15-9.58 PPM V, 1.6-2.4 WT% MCR.
Crude produced is rich with sour gas which is stripped
and stabilized. Some reservoirs contain 2% H2s but
some are sweet. Oil is primarily Cretaceous.
CRUDE average for the quality is 38.5 API, 0.40% S,
3.3 PPM NI, 6.4 PPM V, 1.98 WT% MCR.
*** The GC Analysis Covers  29.4 LV%  of crude up to a TBP of   168.2  deg. C.
","CVX","CUT SET 1","11/06/18","Excellent","CVX","PEMBINA","Extra Light","Paraffinic",NA,NA,NA,NA,NA,"PEMB385S","PEMB385S.cru","C:\USERS\00053867\DESKTOP\DATA ANALYTICS-CRUDE\CHEVRON -BASE\PEMB385S.CRU","PEMB385S-R",TRUE,"Pembina P/L",2003,"Sour",NA
"1877","PEMBN389","Pembina P/L Mix 1990",NA,NA,"Canada","Alberta","North America","Low",NA,NA,NA,1990,"1990","Good",NA,NA,0.03406,0.72836,0.46636,1.52746,1.34144,1.78684,0.19126,0.014618,0.445314,0.316242,1.074962,1.009151,1.358207,0.172857,"C","Y","W","HCSM 5.93","1990 SAMPLE AND CHEVRON ANALYSIS.  WHOLE CRUDE
  QUALITIES:  850 PPM N2, 15 PPM MERCAPTAN S, <0.05
  MG KOH/G ACID, 7.6 PSI RVP.
NAPHTHALENES IN 300-400/400-500/500-650 F ARE 0.09 LV%,
  2.87 LV%, 5.9 LV%.
1983 ALBERTA PETROLEUM LAB DATA:  38.9 API, VGO
  (750-900 F) CONTAINS 13 WT% WAX.  VI OF DEWAXED
  OIL IS 71 WITH 10 F POUR.  JET MAY SUFFER FROM COLOR
  STABILITY AND FAIL COPPER STRIP.
*** The GC Analysis Covers  26.2 LV%  of crude up to a TBP of   148.9  deg. C.
","CVX","CUT SET 1","11/06/18","Excellent","CVX","PEMBINA","Extra Light","Paraffinic",NA,NA,NA,NA,NA,"PEMBN389","PEMBN389.cru","C:\USERS\00053867\DESKTOP\DATA ANALYTICS-CRUDE\CHEVRON -BASE\PEMBN389.CRU","PEMBN389-OLDLIB",TRUE,"Pembina P/L",1997,"Medium",NA
"1878","PEMBN382","Pembina P/L(Core)'97",NA,NA,"Canada","Alberta","North America","Low",NA,NA,NA,1997,"1997","Poor",NA,NA,0.039,0.559,0.3588,1.3494,1.1492,1.56,0.1664,0.01667,0.340365,0.242306,0.94575,0.860979,1.18091,0.149772,"C","Y","W","HCSM 5.93","12/1997 SAMPLE. CORE LAB/CANADA ASSAY. THIS ASSAY IS POOR.
CRUDE BLENDED BACK GRAVITY LACKS EXPANSION INDICATING THAT
  LIGHTENDS COULD HAVE BEEN LOST AND REFINERS COULD EXPERIENCE
  HIGHER VOLUMES OF GAS THAN WOULD BE CALCULATED FROM THESE
  DATA.************************************************************
CRUDE HAS HIGHER ACID AND SULFUR. GRAVITY IS DOWN 0.6 API.
  CRUDE IS 0.28% S, 0.17 MG KOH/G ACID, 6.7 PSI RVP/46 KPA,
  760 PPM N2, 20 PPM MERCAPTAN S, <1 PPM H2S, <1 PPM CL,
  4.4 LB/k BBL SALT, 2 PPM NI, 4 PPM V.
COPPER STRIP ON NAPHTHA IS 2B AND 2C.
MISSING DATA: DHA BEYOND C5S, DISTILLATE POURS & ACIDS.
LIMITED DATA: LT DISTILLATE NITROGENS, HEPTANES
  INSOLUBLES, RESID POUR PT, AND IRON.
*** The GC Analysis Covers  26.0 LV%  of crude up to a TBP of   148.9  deg. C.
","CVX","CUT SET 1","11/06/18","Excellent","CVX","PEMBINA","Extra Light","Paraffinic",NA,NA,NA,NA,NA,"PEMBN382","PEMBN382.cru","C:\USERS\00053867\DESKTOP\DATA ANALYTICS-CRUDE\CHEVRON -BASE\PEMBN382.CRU","PEMBN382-OLDLIB",TRUE,"Pembina P/L",2000,"Medium",NA
"1879","PENAR356","Penara Bld (CVX) '07",NA,NA,"Malaysia","Terengganu","Far East","Low",NA,NA,NA,2007,"8/1/2007","A","CVX",NA,0.000608,0.131487,0.262695,0.426392,0.665568,0.577071,0.075078,0.000256,0.078834,0.174686,0.294265,0.491003,0.430147,0.06654,"C","Y","W","HCSM 5.93","2007 sample and CVX assay. The North Lukut and the Penara fields,
which make up Penara Blend, are located in Block PM318 - off the east
coast of Malaysia. Petronas Carigali is operator. Block PM323, which
covers an area of about 1,369 square kilometres, is located in water
depths of about 70 metres in the Malay Basin, approximately 300
kilometres offshore the state of  Terengganu
MERCAPTAN below detection limit
SILVER below detection limit
BERYLLIUM below detection limit
CADMIUM below detection limit
CAESIUM below detection limit
POTASSIUM below detection limit
LITHIUM below detection limit
PALLADIUM below detection limit
RHENIUM below detection limit
RUTHENIUM below detection limit
ANTIMONY below detection limit
SELENIUM below detection limit
TUNGSTEN below detection limit
*** The GC Analysis Covers  12.2 LV%  of crude up to a TBP of   136.8  deg. C.
","CVX","CUT SET 1","11/06/18","Excellent","CVX","PENARABLD","Light","Paraffinic",NA,NA,NA,NA,NA,"PENAR356","PENAR356.cru","C:\USERS\00053867\DESKTOP\DATA ANALYTICS-CRUDE\CHEVRON -BASE\PENAR356.CRU","PENAR356-T",FALSE,"Penara Blend",2009,"Sweet",NA
"1880","PENAR327","Penara Blend (CVX) Dec 13 '14",NA,NA,"Malaysia","Terengganu","Far East","Low",NA,NA,NA,2015,"4/15/2015",NA,"CVX",NA,0.018771,0.058866,0.087761,0.172817,0.266815,0.281613,0.030863,0.007763,0.034681,0.057346,0.117196,0.193418,0.20627,0.026879,"C","Y","W","HCSM 5.93","Penara is an offshore oil field in Malaysia's Block PM318 located 186
miles offshore Kerteh, near the state of Terengganu in the Malay Basin.
It is a waxy, light gravity (32.7 degrees API), low sulfur (0.09 wt
percent) crude oil with a high measured pour point (116 degrees F) and
high arsenic concentration (65 ppb). Penara, which includes the North
Lukut and Penara fields, started up in May 2004 and is producing 3,700
b/d (2015). Output is tied to the Bunga Kertas FPSO which can process
30,000 b/d of crude and store 620,000 boe. Penara and North Lukut holds
34 million barrels of recoverable reserves and remaining reserves are 5
million boe. Petronas Carigali operates the field and holds 50 percent
interest. SapuraKencana Petroleum holds the remaining 50 percent
interest.
*** The GC Analysis Covers   6.1 LV%  of crude up to a TBP of   135.7  deg. C.
","CVX","CUT SET 1","11/06/18",NA,"CVX","PENARABLD","Light","Paraffinic","CVX",NA,NA,NA,"Terengganu","PENAR327","PENAR327.cru","C:\USERS\00053867\DESKTOP\DATA ANALYTICS-CRUDE\CHEVRON -BASE\PENAR327.CRU","PENAR327",FALSE,"Penara Blend",2017,"Sweet",NA
"1881","PNARA377","Penara Exp Bld (ITS) '05",NA,NA,"Malaysia","Mala\ya","Far East","Low",NA,NA,NA,2005,"2006","Good","ITS",NA,0.011118,0.284363,0.433341,0.755101,0.868092,0.737325,0.093194,0.004739,0.172684,0.291869,0.527822,0.648649,0.55667,0.083659,"C","Y","W","HCSM 5.93","Output from the two fields which make up Penara Blend (North Lukut And
Penara). It Causes Non-Monotonic representation for normally Monotonic
properties Because narrow fractions can concentrate specific molecular
structures in a single fraction. Some dat a looks wrong and are
inconsistent with historical data (such as smoke which is increasing
with Boiling Pt).
*** The GC Analysis Covers  15.9 LV%  of crude up to a TBP of   133.8  deg. C.
","CVX","CUT SET 1","11/06/18","Excellent","CVX","PENARABLD","Light","Paraffinic",NA,NA,NA,NA,NA,"PNARA377","PNARA377.cru","C:\USERS\00053867\DESKTOP\DATA ANALYTICS-CRUDE\CHEVRON -BASE\PNARA377.CRU","PNARA377-R",FALSE,"Penara Lukut",2006,"Sweet",NA
"1882","PNARA463","Penara Lukut Bld(ITS)'04",NA,NA,"Malaysia",NA,"Far East","Low",NA,NA,NA,2004,NA,"Good",NA,NA,0.029995,0.249839,0.399598,0.469496,1.338995,1.009346,0.089877,0.013432,0.159374,0.282722,0.344741,1.050996,0.800494,0.084752,"C","Y","W","HCSM 5.93","2004 March assay of Penara Lukut blend by ITS/Singapore. Crude is
light, sweet, low asphaltenes, contains 2% 1022f+ resid, 12.2K, has 4
ppm Fe, <1 ppm Pb, 1 ppm Ni, <1 ppm V; 165 ppm N, 120 PPB AS,0C/30F
pour, 13-14% wax, 0.09 mg KOH/g acid; 3.05 psi rvp. *** The GC Analysis
Covers 23.9 LV% of crude up to a TBP of 282.0 deg. F.
*** The GC Analysis Covers  26.9 LV%  of crude up to a TBP of   148.7  deg. C.
","CVX","CUT SET 1","11/06/18","Good","CVX","PENARABLD","Extra Light","Paraffinic",NA,NA,NA,NA,NA,"PNARA463","PNARA463.cru","C:\USERS\00053867\DESKTOP\DATA ANALYTICS-CRUDE\CHEVRON -BASE\PNARA463.CRU","PNARA463-R",FALSE,"Penara Lukut",2005,"Sweet",NA
"1883","PENGL218","Peng Lai (COP/ITS) '04",NA,NA,"China","Bohai Bay","Far East","Low",NA,NA,NA,2004,NA,"Fair",NA,NA,0,0,0,0.010006,0.039989,0.049981,0.029969,0,0,0,0.006337,0.027071,0.034188,0.024374,"C","Y","W","HCSM 5.93","2004 ITS/Singapore. Yield data shows evidence ofcracking. SimDis data
were used to repair and yieldsreported herein differ from TBP yields
reported but,in the opinion of this writer, represent the
'true'yieldsrefiners will observe.Phillips is operator withthe largest
offshore acreage positionin the Bohai Bay area, where Peng Lai 19-3
field is located.Crude itself is heavy, sweet, high acid, somewhat high
nitro gen.Metals are modest. Chemistry is naphthenic but
paraffinicityincreases with boiling point suggesting some
biodegradation.Flash on crude is 34C/95F. Crude has 3.6% wax.Nitrogen
blends back to 3000 ppm vs 3400 mesured.Assay omits resid viscosity,
pour, hydrogen.
*** The GC Analysis Covers   3.4 LV%  of crude up to a TBP of   135.2  deg. C.
","CVX","CUT SET 1","11/06/18","Fair","CVX","PENGLAI","Biodegraded","Naphthenic",NA,NA,NA,NA,NA,"PENGL218","PENGL218.cru","C:\USERS\00053867\DESKTOP\DATA ANALYTICS-CRUDE\CHEVRON -BASE\PENGL218.CRU","PENGL218-B",FALSE,"Peng Lai",2005,"Sweet",NA
"1884","PNGTN353","Pennington (CVX) '13",NA,NA,"Nigeria",NA,"Africa","Low",NA,NA,NA,2013,"5/2/2013",NA,"CVX",NA,0.069828,0.522181,0.50197,1.081376,1.06917,1.020006,0.124613,0.029337,0.312513,0.333198,0.744949,0.787332,0.758943,0.110243,"C","Y","W","HCSM 5.93","Pennington crude oil is a blend from several offshore oil fields
located on Nigeria's OMLs 83, 85, 86 and 88 in water depths of up to 50
m. Currently, the Pennington field on OML 88, the first field to go
onstream in 1970, and North Apoi and Funiwan fields on OML 86 are the
only fields contributing to the grade. The oil produced from these
fields are piped to the Chevron-operated Pennington Terminal, which can
accommodate Very Large Crude Carrier (VLCC) loading. The crude is light
(35.3 degrees API) and sweet (0.1 wt percent sulfur). Initial
recoverable reserves for OMLs 83, 85, 86 and 88 were estimated at 603
million boe, currently 26 million boe remain (2010). Production in 2012
averaged 30,000 b/d. Chevron operates the field and holds 40 percent
interest. NNPC holds 60 percent interest
*** The GC Analysis Covers  18.9 LV%  of crude up to a TBP of   134.8  deg. C.
","CVX","CUT SET 1","11/06/18",NA,"CVX","PENNINGBLD","Light","Naphthenic","CVX",NA,NA,NA,"Nigeria","PNGTN353","PNGTN353.cru","C:\USERS\00053867\DESKTOP\DATA ANALYTICS-CRUDE\CHEVRON -BASE\PNGTN353.CRU","PNGTN353",TRUE,"Pennington",2014,"Sweet",NA
"1885","PNGTN350","Pennington Exp (Sgs)'95",NA,NA,"Nigeria",NA,"Africa","Low",NA,NA,NA,1995,"1995","Poor",NA,NA,0.02226,0.23055,0.48972,0.66621,0.5088,0.96195,0.0477,0.009335,0.13773,0.324482,0.45812,0.374004,0.714459,0.042124,"C","Y","W","HCSM 5.93","1995 JUNE SAMPLE.  JULY SGS (NETHERLAND B.V.) ANALYSIS FOR
  TEXACO. THIS ASSAY IS CONFUSING AND CONTAINS INCONSISTENCIES.
WHOLE CRUDE 35.0 API, 0.08 WT% SULFUR, 50 F POUR,
  SWEET/2 PPM RSH, 375 PPM N2, 2.9 PSI RVP(.) REPORTEDLY,
  11.4 K, 0.14 MG KOH/G ACID, 0.62 WT% MCR, 6 MG/KG NACL,
  0.025 VOL% WATER, 1.4 PPM NI, <0.5 PPM V, 2 PPM FE.
*** The GC Analysis Covers  15.9 LV%  of crude up to a TBP of   148.9  deg. C.
","CVX","CUT SET 1","11/06/18","Excellent","CVX","PENNINGBLD","Light","Naphthenic",NA,NA,NA,NA,NA,"PNGTN350","PNGTN350.cru","C:\USERS\00053867\DESKTOP\DATA ANALYTICS-CRUDE\CHEVRON -BASE\PNGTN350.CRU","PNGTN350-R",TRUE,"Pennington",1998,"Sweet",NA
